,id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,sold,filename,link
5437,53743,Women,Apparel,Bottomwear,Track Pants,ADIDAS Women Black Track Pant,668,Transit Random,586,53743.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Black-Track-Pant_77cc2fdbc42fa15fc2b82bd5e7c19a52_images.jpg
5438,2857,Men,Apparel,Topwear,Tshirts,Mr.Men Men's Mr.Busy Grey T-shirt,311,Ten Fold Security,741,2857.jpg,http://assets.myntassets.com/v1/images/style/properties/265b881be03a37bc46c963c382b152f8_images.jpg
5439,28641,Men,Apparel,Topwear,Tshirts,Nike Men Baller Beats Black T-shirt,652,Guard Random,695,28641.jpg,http://assets.myntassets.com/v1/images/style/properties/770aaf9ebf4b6b975626c239bdacd916_images.jpg
5440,49676,Men,Accessories,Eyewear,Sunglasses,United Colors of Benetton Men Sunglass,1031,Unique Trends,1252,49676.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Black-Sunglass_c5a0086a7232c0168b784fcd27cb70df_images.jpg
5441,55229,Women,Personal Care,Makeup,Foundation and Primer,Lakme Absolute White Intense Skin Cover 03,883,Ten Fold Security,917,55229.jpg,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-White-Intense-Skin-Cover-03_bd61742a12df8ccc38fb7a0c1a7cd3a6_images.jpg
5442,44955,Men,Personal Care,Fragrance,Deodorant,Kama Sutra Men Rush Deo,572,Ten Fold Security,1348,44955.jpg,http://assets.myntassets.com/v1/images/style/properties/4e45db6335bbbcde2b7e1e2e94579b07_images.jpg
5443,25962,Women,Apparel,Topwear,Tunics,Femella Women Brown Tunic,1295,GenosisX,348,25962.jpg,http://assets.myntassets.com/v1/images/style/properties/198953ad46a6ff653460f77673c2ce84_images.jpg
5444,58536,Men,Accessories,Eyewear,Sunglasses,Miami Blues Men Sunglasses,1139,Ten Fold Security,432,58536.jpg,http://assets.myntassets.com/v1/images/style/properties/Miami-Blues-Men-Sunglasses_fdaca9fb518d03feef585324ab2985e4_images.jpg
5445,11159,Men,Accessories,Ties,Ties,Indigo Nation Men Black Stripe Blue Ties,1065,Unique Trends,621,11159.jpg,http://assets.myntassets.com/v1/images/style/properties/04b7e803101d45962e468837837e02d1_images.jpg
5446,4992,Women,Apparel,Dress,Dresses,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,1086,Transit Random,1171,4992.jpg,http://assets.myntassets.com/v1/images/style/properties/4a65cc9c9a8c4bd6bb08f113e3b7b070_images.jpg
5447,45289,Women,Accessories,Watches,Watches,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,357,Unique Trends,951,45289.jpg,http://assets.myntassets.com/assets/images/45289/2018/3/2/11519971021646-Casio-Enticer-Women-Silver-Analogue-Watches-SH18-LTP-1165A-1CDF-8231519971021538-1.jpg
5448,43942,Women,Footwear,Shoes,Heels,Catwalk Women Cream Heels,1463,XYZ,500,43942.jpg,http://assets.myntassets.com/v1/images/style/properties/743bf3778d866f1c71459033917e4bd8_images.jpg
5449,22149,Men,Footwear,Sandal,Sandals,Lee Cooper Men Black Casual Sandals,1386,Unique Trends,1428,22149.jpg,http://assets.myntassets.com/v1/images/style/properties/871eefbdee4aeaba79c24b9c11a23fc6_images.jpg
5450,2259,Men,Apparel,Topwear,Tshirts,ADIDAS Mens Graffiti Crew Neck Blue T-shirt,1388,Strat Security,130,2259.jpg,http://assets.myntassets.com/v1/images/style/properties/728e413fb3072b9c242d64bc7bb64d3c_images.jpg
5451,48596,Women,Accessories,Jewellery,Earrings,Lucera Women Silver Earrings,1130,Sanguine Skincare,1247,48596.jpg,http://assets.myntassets.com/v1/images/style/properties/a9a8c9311e607a298c2cd496f89f4789_images.jpg
5452,14873,Women,Accessories,Umbrellas,Umbrellas,United Colors of Benetton Women Printed Purple Umbrellas,1455,Friend Random,61,14873.jpg,http://assets.myntassets.com/v1/images/style/properties/d0b3f7f8ace983f3534dcfa8b373aef7_images.jpg
5453,46068,Men,Accessories,Belts,Belts,Lino Perros Men Black Leather Belt,468,Sanguine Skincare,1452,46068.jpg,http://assets.myntassets.com/v1/images/style/properties/908e08b50389a44b25b0142bdba4f40e_images.jpg
5454,34448,Women,Footwear,Shoes,Flats,Rocia Women Brown Sandals,1459,Clear Prints,631,34448.jpg,http://assets.myntassets.com/v1/images/style/properties/cc138ba310ac7215f6383b048106b7ab_images.jpg
5455,19750,Men,Apparel,Topwear,Tshirts,Levi's Men Solid Black Tshirt,704,Unique Trends,675,19750.jpg,http://assets.myntassets.com/v1/images/style/properties/269a7b1e21265fdae8c1475f572c026d_images.jpg
5456,49020,Women,Accessories,Jewellery,Ring,Lucera Women Set of Two Silver Ring,1059,Strat Security,740,49020.jpg,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Set-of-Two-Silver-Ring_68fe3ac4043e3992888535500c9173ec_images.jpg
5457,8307,Men,Footwear,Shoes,Sports Shoes,Skechers Men's Sports Black Mustard Shoe,853,Strat Security,1143,8307.jpg,http://assets.myntassets.com/v1/images/style/properties/d2555300f5be32671366ed9903fe7335_images.jpg
5458,36911,Men,Accessories,Wallets,Wallets,Fossil Men Brown Transit Wallet,1332,Clear Prints,1311,36911.jpg,http://assets.myntassets.com/v1/images/style/properties/4626ba1d5eae92fe21943af65974f825_images.jpg
5459,39165,Women,Apparel,Topwear,Kurtas,Aneri Women Blue Printed Kurta,967,Unique Trends,622,39165.jpg,http://assets.myntassets.com/v1/images/style/properties/2388c0f28532e4d3e9f5e9d9575b01d8_images.jpg
5460,20048,Women,Accessories,Headwear,Caps,United Colors of Benetton Women Solid Green Cap,580,Guard Random,1242,20048.jpg,http://assets.myntassets.com/v1/images/style/properties/12e593fc4882827a392bcd902ea6ffcb_images.jpg
5461,58394,Men,Apparel,Topwear,Shirts,Locomotive Men Charcoal Shirt,386,Blue Smoke,833,58394.jpg,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Charcoal-Shirt_e7d58d38c6b9850259db4e91b07dc7a7_images.jpg
5462,45619,Men,Footwear,Shoes,Casual Shoes,Arrow Men Red Shoes,324,XYZ,293,45619.jpg,http://assets.myntassets.com/v1/images/style/properties/9399d76c435a7b01294c336a17495a35_images.jpg
5463,6269,Women,Apparel,Topwear,Tshirts,Lee Women's Caroline White T-shirt,666,Spicy Dinner,600,6269.jpg,http://assets.myntassets.com/v1/images/style/properties/ff4987275f11d967fe5c26f84f8b08df_images.jpg
5464,3529,Men,Apparel,Topwear,Tshirts,Myntra Men's Ear Plugs Navy Blue T-shirt,606,Spicy Dinner,988,3529.jpg,http://assets.myntassets.com/v1/images/style/properties/42573385780259f34ec876acfd5606a2_images.jpg
5465,48750,Women,Accessories,Jewellery,Bangle,Lucera Women Silver Bangle,435,Ten Fold Security,443,48750.jpg,http://assets.myntassets.com/v1/images/style/properties/d3797695bcbe652f14765565523471ab_images.jpg
5466,56458,Women,Personal Care,Nails,Nail Polish,Streetwear Sand Stone Nail Polish 48,450,Bed Random,1449,56458.jpg,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Sand-Stone-Nail-Polish-48_4e0086549e446adb9b5230c54b390c00_images.jpg
5467,45873,Men,Accessories,Watches,Watches,Maxima Men Silver Dial Watch,427,Strat Security,254,45873.jpg,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-Silver-Dial-Watch_48327b5f5a2cad24ecdea7696446d4ed_images.jpg
5468,53318,Men,Apparel,Topwear,Tshirts,Locomotive Men Red T-shirt,714,Sanguine Skincare,980,53318.jpg,http://assets.myntassets.com/v1/images/style/properties/d19d444d499024f65f1ae11270c18e39_images.jpg
5469,28487,Men,Apparel,Innerwear,Innerwear Vests,Urban Yoga Men Printed Grey Innerwear T-shirt,1442,Strat Security,55,28487.jpg,http://assets.myntassets.com/v1/images/style/properties/486f8e22e71a3323e989189a9fbd4d7f_images.jpg
5470,9645,Men,Apparel,Topwear,Shirts,Indigo Nation Men  Navy Blue & White Checks Shirt,676,XYZ,518,9645.jpg,http://assets.myntassets.com/v1/images/style/properties/a68a53c15ef6fc4d957fe0cc3bdccc81_images.jpg
5471,23853,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men Blue Talus Runner Sports Shoes,592,XYZ,602,23853.jpg,http://assets.myntassets.com/v1/images/style/properties/cc5a23f69f7891f186e809123c1e6f7e_images.jpg
5472,35936,Men,Footwear,Shoes,Sports Shoes,Salomon Men Techamphibian 3 Black Sports Shoes,1486,Guard Random,1045,35936.jpg,http://assets.myntassets.com/v1/images/style/properties/15f504cf9dee38f56b694bbb33af9558_images.jpg
5473,22981,Men,Footwear,Shoes,Sports Shoes,FILA Men White Rogue Sports Shoes,366,Bed Random,516,22981.jpg,http://assets.myntassets.com/v1/images/style/properties/2183ab9578603e702c959191196208ae_images.jpg
5474,6251,Women,Apparel,Topwear,Tshirts,Lee Women's Fergie White T-shirt,480,Unique Trends,1405,6251.jpg,http://assets.myntassets.com/v1/images/style/properties/349cb77f398267f2cfbd2f903d8ea7af_images.jpg
5475,34484,Women,Apparel,Topwear,Tops,Van Heusen Woman Brown Top,301,Ten Fold Security,552,34484.jpg,http://assets.myntassets.com/v1/images/style/properties/a6ef9061303b01beb1720ae29747dbb9_images.jpg
5476,30818,Women,Apparel,Bottomwear,Leggings,Fabindia Women Brown Leggings,927,Strat Security,895,30818.jpg,http://assets.myntassets.com/v1/images/style/properties/78d5208e2bf368fd1ced62b281e6dd7f_images.jpg
5477,29935,Men,Accessories,Watches,Watches,Police Men White Digital Watch PL12898JS-02A,701,GenosisX,1042,29935.jpg,http://assets.myntassets.com/v1/images/style/properties/344adbf9747ad84d4f1ba90a630709c9_images.jpg
5478,46898,Men,Personal Care,Fragrance,Deodorant,Umbro Men Set of 2 Deos,953,Spicy Dinner,103,46898.jpg,http://assets.myntassets.com/v1/images/style/properties/Umbro-Men-Set-of-2-Deos_297dc1281617548696b370867682c9a6_images.jpg
5479,24616,Men,Apparel,Topwear,Tshirts,Mr. Men Men Charcoal Printed T-shirt,1271,GenosisX,1031,24616.jpg,http://assets.myntassets.com/v1/images/style/properties/f0f63ce64c412a81a0a2626327d83f40_images.jpg
5480,14083,Women,Apparel,Topwear,Sweaters,Flying Machine Women Stripes Purple Sweaters,1159,Friend Random,533,14083.jpg,http://assets.myntassets.com/v1/images/style/properties/3d138564bac0445ee956701b039f50fb_images.jpg
5481,40161,Girls,Apparel,Bottomwear,Capris,Gini and Jony Girls White Pedal Pusher,773,Friend Random,517,40161.jpg,http://assets.myntassets.com/v1/images/style/properties/6e21690083517422e4556c1ad3d75ea6_images.jpg
5482,32541,Men,Personal Care,Fragrance,Perfume and Body Mist,Playboy Men Vegas Perfume 100 ml,570,Transit Random,485,32541.jpg,http://assets.myntassets.com/v1/images/style/properties/39a671a15e12d324dc1e5d09ec41c00c_images.jpg
5483,53576,Women,Accessories,Watches,Watches,Q&Q Women White Dial Watch,859,Blue Smoke,1176,53576.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Women-White-Dial-Watch_4a49570186ba9d02a47d7a426c434150_images.jpg
5484,38847,Women,Apparel,Dress,Dresses,Latin Quarters Women White & Blue Printed Dress,731,Sanguine Skincare,1007,38847.jpg,http://assets.myntassets.com/v1/images/style/properties/a263e24ce8bc19828da20dd1f304fceb_images.jpg
5485,25192,Women,Accessories,Bags,Handbags,Lino Perros Women Classic Beige Handbag,929,Unique Trends,1195,25192.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Beige-Handbag4607e0185045f5f9352d1e4319966890_images.jpg
5486,10275,Men,Footwear,Shoes,Formal Shoes,Clarks Men Black Leather Derbys,830,Blue Smoke,289,10275.jpg,http://assets.myntassets.com/v1/images/style/properties/b4a21779c499bb4dc1a6387750012fad_images.jpg
5487,53112,Men,Apparel,Topwear,Tshirts,Myntra Men Yellow T-shirt,822,Spicy Dinner,358,53112.jpg,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Yellow-T-shirt_b643cfe6be83b370c6bc54c2e11da335_images.jpg
5488,43380,Men,Footwear,Shoes,Casual Shoes,Reebok Men White Mamba Casual Shoes,1461,Bed Random,1064,43380.jpg,http://assets.myntassets.com/v1/images/style/properties/b462627bc2d5b3420ab346f549020efd_images.jpg
5489,12522,Men,Footwear,Shoes,Casual Shoes,Red Tape Men Brown Shoes,397,Strat Security,718,12522.jpg,http://assets.myntassets.com/v1/images/style/properties/dc6ee824bcadbd242d236044ebd421d9_images.jpg
5490,42060,Unisex,Accessories,Bags,Mobile Pouch,American Tourister Unisex Black Camera Bag,889,Ten Fold Security,800,42060.jpg,http://assets.myntassets.com/v1/images/style/properties/564a9e87fbbad0b0429ee7c7ac61b79b_images.jpg
5491,12710,Men,Footwear,Shoes,Sports Shoes,Nike Men Mercurial Victory Silver Sports Shoes,804,GenosisX,305,12710.jpg,http://assets.myntassets.com/v1/images/style/properties/31f5c73354e01743bd04e6efcccfc3e3_images.jpg
5492,32317,Women,Accessories,Watches,Watches,Q&Q Women Red Dial Watch GS97J322Y,1425,Sanguine Skincare,339,32317.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Women-Watches_d364afea8ddb4ff1dbe086cda02f0b0c_images.jpg
5493,57780,Women,Personal Care,Makeup,Kajal and Eyeliner,Lotus Herbals Make-Up Hypnotica Eye Contour Definer Onyx 14,800,Strat Security,1223,57780.jpg,http://assets.myntassets.com/v1/image/style/properties/57780/Lotus-Herbals-Make-Up-Hypnotica-Eye-Contour-Definer-Onyx-14_1_ecc638de67e50fbc4cbe547238c6f372.jpg
5494,4162,Women,Apparel,Topwear,Tshirts,Inkfruit Women's To do List Sea Green T-shirt,580,Ten Fold Security,1438,4162.jpg,http://assets.myntassets.com/v1/images/style/properties/ad32c7e456dac3c03cf0561f59fe81bc_images.jpg
5495,15535,Men,Accessories,Socks,Socks,Fila Men Pack Of 3 Black And Grey Socks,508,Strat Security,1344,15535.jpg,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Pack-of-3-Black-Socks_27e6ea25c58fdb2dfdb58e97784e1285_images.jpg
5496,21700,Women,Accessories,Watches,Watches,Fossil Women White Dial Watch ES2981,1301,Guard Random,52,21700.jpg,http://assets.myntassets.com/v1/images/style/properties/02bf14b0e6172797aec5e1115b48610b_images.jpg
5497,39539,Women,Apparel,Innerwear,Bra,Bwitch Pink Bra,705,Transit Random,620,39539.jpg,http://assets.myntassets.com/v1/images/style/properties/b1e3a815e54d9565da39f9957ebc7822_images.jpg
5498,56494,Women,Personal Care,Nails,Nail Polish,Streetwear Quick Dry Violet Dreams Nail Polish 12,1252,Transit Random,502,56494.jpg,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Quick-Dry-Violet-Dreams-Nail-Polish-12_12c597841d474572c7d64da6633b06a5_images.jpg
5499,52034,Men,Apparel,Topwear,Jackets,Just Natural Unisex Black Jacket,691,Strat Security,211,52034.jpg,http://assets.myntassets.com/v1/images/style/properties/ac5c28e530f721765838ad4b01e25b50_images.jpg
5500,44151,Men,Personal Care,Fragrance,Deodorant,Nike Fragrances Men Ride Deo,309,XYZ,477,44151.jpg,http://assets.myntassets.com/v1/images/style/properties/e5d259ff2819f818c5fbf81d00586772_images.jpg
5501,24888,Women,Apparel,Topwear,Tshirts,United Colors of Benetton Women Yellow Polo T-shirt,1406,Friend Random,1428,24888.jpg,http://assets.myntassets.com/v1/images/style/properties/76957cb12f289611e1676645c2e52846_images.jpg
5502,23291,Women,Accessories,Watches,Watches,Maxima Steel Women White Watch,571,Transit Random,100,23291.jpg,http://assets.myntassets.com/v1/images/style/properties/Maxima-Steel-Women-White-Watchab924b2381db2190f03adf5ca032a7ff_images.jpg
5503,7521,Men,Apparel,Topwear,Tshirts,Nike Men's As Challen Black T-shirt,1059,Unique Trends,165,7521.jpg,http://assets.myntassets.com/v1/images/style/properties/139b38dd96400ba271e7de42f2b40c23_images.jpg
5504,16176,Men,Footwear,Shoes,Formal Shoes,Enroute Men Leather Black Formal Shoes,932,Clear Prints,950,16176.jpg,http://assets.myntassets.com/v1/images/style/properties/e925536627b343c8e7f45fbcc4b21e3a_images.jpg
5505,2053,Men,Apparel,Topwear,Tshirts,Lee Mens Winning with Lee T-shirt,861,Transit Random,542,2053.jpg,http://assets.myntassets.com/v1/images/style/properties/bb7677aed998dadb79da6b9609bb7e8f_images.jpg
5506,3181,Men,Footwear,Shoes,Sports Shoes,Nike Men's Lunarelite Grey Red Shoe,1500,Blue Smoke,94,3181.jpg,http://assets.myntassets.com/v1/images/style/properties/b06614aa13f619694029636fce02b58f_images.jpg
5507,16344,Men,Apparel,Topwear,Shirts,Peter England Men Stripes Blue Shirt,919,Friend Random,465,16344.jpg,http://assets.myntassets.com/v1/images/style/properties/4067edb5ea154e180b0784ad037b0f92_images.jpg
5508,7713,Men,Footwear,Shoes,Casual Shoes,Fila Men's Roller Black Silver Shoe,966,Spicy Dinner,583,7713.jpg,http://assets.myntassets.com/v1/images/style/properties/ad88f005c02694d3b91407c0f6f21064_images.jpg
5509,25354,Men,Apparel,Innerwear,Briefs,Levis Men Pack of 2 Briefs,1451,Unique Trends,60,25354.jpg,http://assets.myntassets.com/v1/images/style/properties/71f4ef059bb11a505d2c4d5dab752abf_images.jpg
5510,5878,Unisex,Footwear,Shoes,Casual Shoes,Converse Unisex Skull Print Ox White Shoe,792,Ten Fold Security,56,5878.jpg,http://assets.myntassets.com/v1/images/style/properties/56dbd61b002ffef8efcc97c628861e61_images.jpg
5511,36743,Girls,Apparel,Topwear,Tops,Little Miss Girls Chatterbox Pink Top,687,Ten Fold Security,572,36743.jpg,http://assets.myntassets.com/v1/images/style/properties/871ad373e780f18bc5981b7c9c2406a1_images.jpg
5512,37691,Unisex,Accessories,Bags,Backpacks,American Tourister Unisex Black Backpack,1010,Unique Trends,302,37691.jpg,http://assets.myntassets.com/v1/images/style/properties/008ad991e138cfe2b7fea9d7277ab241_images.jpg
5513,34470,Unisex,Accessories,Bags,Backpacks,ADIDAS Unisex Black Backpack,775,Transit Random,148,34470.jpg,http://assets.myntassets.com/v1/images/style/properties/662cdf957436a6c25d6a7b835d37cf24_images.jpg
5514,55447,Women,Personal Care,Lips,Lipstick,Revlon Muzzle Duzzle Lipcolor 52,606,Transit Random,1375,55447.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Muzzle-Duzzle-Lipcolor-52_f5fed11f53585ba8c6ada426f7b16a90_images.jpg
5515,27067,Women,Accessories,Bags,Handbags,Yelloe Silver Metallic Finish Handbag,1295,Ten Fold Security,970,27067.jpg,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Silver-Metallic-Finish-Handbag_4a2e7325e9089d99d984a480d449d0f7_images.jpg
5516,2605,Women,Apparel,Topwear,Tshirts,ADIDAS Women's Icon White T-shirt,619,Sanguine Skincare,51,2605.jpg,http://assets.myntassets.com/v1/images/style/properties/e5f4de8b1d671ebc3136f5d4b21db252_images.jpg
5517,43522,Women,Apparel,Bottomwear,Trousers,French Connection Women Navy Trouser,311,Friend Random,778,43522.jpg,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Beige-Trouser_e9389131527c43b1b310189bcf4b5552_images.jpg
5518,40195,Women,Apparel,Topwear,Tops,Mumbai Slang Women White Printed Top,1287,Blue Smoke,1343,40195.jpg,http://assets.myntassets.com/v1/images/style/properties/7d0c40d51c12405743845528dbde5823_images.jpg
5519,33467,Women,Accessories,Belts,Belts,Baggit Women Updown Taj Purple Belt,1226,Ten Fold Security,599,33467.jpg,http://assets.myntassets.com/v1/images/style/properties/2a8af90a04e1d17c20555a846f8337a4_images.jpg
5520,52450,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Black Nightdress,916,Ten Fold Security,1327,52450.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Black-Nightdress_b5c4cabaeb40acf394f928130dda3878_images.jpg
5521,39961,Men,Footwear,Sandal,Sandals,GAS Men Brown Madly Sandals,1192,Bed Random,643,39961.jpg,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Brown-Madly-Sandals_cf49d4da5528e4232994941f9dd47086_images.jpg
5522,7145,Women,Apparel,Topwear,Shirts,Scullers For Her Women Light Work Navy Blue Shirts,845,Bed Random,1409,7145.jpg,http://assets.myntassets.com/v1/images/style/properties/b0658a2ab8eebfbbde4c17f2b54295ce_images.jpg
5523,7979,Men,Apparel,Topwear,Tshirts,Fila Men's Crew Neck White T-shirt,1439,Bed Random,1391,7979.jpg,http://assets.myntassets.com/v1/images/style/properties/a345753b26894090dbc637c31e69bccf_images.jpg
5524,13060,Men,Accessories,Watches,Watches,Fastrack Men Square Dial Steel Watches,1037,GenosisX,1110,13060.jpg,http://assets.myntassets.com/v1/images/style/properties/9c325d73e98ac26c00424b67083659e9_images.jpg
5525,32328,Men,Accessories,Watches,Watches,Q&Q Men White Dial Watch,1191,Sanguine Skincare,1152,32328.jpg,http://assets.myntassets.com/v1/images/style/properties/b474e022beed9ae7ec2707a9ddcb2f26_images.jpg
